group_id,experiment_id,question_id,stage_2_i,s1_mean_value,consensus_value,raters_fermi_mean,raters_number_mean,features_fermi_whitelist,features_number_whitelist,features_ff_mean,features_ff_std,features_ff_min,features_ff_25%,features_ff_50%,features_ff_75%,features_ff_max,features_ff_percentile_90
477,1,3,3,75000133,320,7.1,2.7,0.380952381,0.238095238,0.116434297,0.129039625,-0.108481673,0.03677985,0.097508098,0.152052625,0.811430943,0.223958909
477,1,7,4,215,110,7.3,1.1,0.307692308,0.153846154,0.132364551,0.135622406,-0.078183427,0.047882877,0.09910003,0.171977058,0.81865854,0.327506939
478,1,3,1,15050217.5,450,5.3,4.9,0.076923077,0.307692308,0.118466002,0.111982882,-0.078786699,0.046499675,0.09227094,0.151456224,0.546998243,0.223387381
478,1,1,3,111.25,130,6.8,3.1,0.19047619,0.142857143,0.106389732,0.138178953,-0.086143625,0.031664835,0.081169952,0.150909402,1.000000031,0.222896386
478,1,5,4,41.66666667,45,4.4,6.6,0.071428571,0.714285714,0.116521346,0.127749388,-0.179449731,0.042317608,0.114292267,0.167369954,0.99999997,0.23170192
479,1,1,1,81.5,171,0,6,0,0.15,0.090393801,0.072711419,-0.091786393,0.038402637,0.08803308,0.120966718,0.481745606,0.177276809
479,1,5,4,24.5,30,9,0.7,0.2,0.1,0.120812748,0.119367195,-0.162073676,0.049663759,0.114829791,0.179845981,1.000000053,0.264064018
480,1,6,1,15.5,12,6.444444444,4.333333333,0.19047619,0.571428571,0.15458305,0.144739291,-0.179449731,0.070677187,0.142692753,0.217021641,1.000000038,0.298748476
480,1,1,2,130,120,9.555555556,0.777777778,0.551724138,0.24137931,0.12834488,0.123348242,-0.145037924,0.049850369,0.107650475,0.183116977,1.000000031,0.252251143
480,1,3,4,105750512.5,700,9,0.555555556,0.209302326,0.093023256,0.114536714,0.11005738,-0.108481673,0.038872085,0.096805029,0.158096662,0.546998243,0.225853825
481,1,4,1,7500,10000,7.222222222,2.666666667,0.08,0.12,0.097406768,0.093038632,-0.078179411,0.029838565,0.088114319,0.156628318,0.40929982,
481,1,2,2,646.5,600,7.333333333,1.111111111,0.153846154,0.153846154,0.149145931,0.140120704,-0.172384059,0.065545399,0.1220244,0.195860721,0.999999983,0.298026793
481,1,7,4,176.75,200,8.222222222,1.111111111,0.25,0.071428571,0.124625591,0.13963547,-0.179449731,0.038800916,0.097132717,0.168722157,0.999999976,0.297580904
494,1,1,1,88,95,9.444444444,0.777777778,0.405405405,0.108108108,0.119583487,0.115185144,-0.087479739,0.051490667,0.101428879,0.163822942,1.000000031,0.242119258
494,1,4,2,20500,10000,8.888888889,0.777777778,0.311111111,0.044444444,0.123394837,0.124614213,-0.179449731,0.040599711,0.11491758,0.192105243,1.000000101,
494,1,7,3,192.75,230,9,2.111111111,0.216216216,0.054054054,0.135292762,0.152953966,-0.179449731,0.039628727,0.101705763,0.181064872,1.000000007,0.330707717
495,1,5,1,17.75,40,9,0.666666667,0.137931034,0.137931034,0.115327507,0.11877014,-0.197858376,0.043914908,0.111093906,0.168251144,0.999999985,0.237717882
495,1,2,2,426.25,300,9.111111111,1.333333333,0.104477612,0.029850746,0.15122318,0.137021616,-0.182915232,0.069100365,0.124281743,0.206865008,0.999999983,0.298278294
495,1,6,3,9.75,5,7.555555556,3.666666667,0.219178082,0.082191781,0.133214095,0.109642652,-0.179449731,0.064340191,0.126934741,0.191442608,1.000000038,0.262754876
495,1,8,4,71,85,7.888888889,2.555555556,0.181818182,0.090909091,0.115792421,0.136490664,-0.245202404,0.042372598,0.109345655,0.179207897,0.999999996,0.267623666
496,1,7,1,155,240,8.444444444,3.222222222,0.1,0.166666667,0.112113148,0.11502477,-0.204622716,0.038081148,0.094662974,0.163345963,0.541827852,0.258240112
496,1,5,2,29.25,35,8.777777778,1.888888889,0.255813953,0.093023256,0.120291063,0.137133466,-0.179449731,0.044049926,0.112153804,0.174997201,1.000000053,0.247199272
496,1,3,3,512.5,450,6,3.777777778,0.074074074,0.333333333,0.099892245,0.087504886,-0.079856833,0.045089627,0.086075848,0.142010609,0.54273852,0.203253385
497,1,3,3,437.5,600,4,6.222222222,0.022727273,0.181818182,0.098397564,0.079926187,-0.135906056,0.051228736,0.088669487,0.138348132,0.546998243,0.189214333
497,1,4,4,31256.25,10000,1.111111111,5.666666667,0.076923077,0.192307692,0.110570647,0.118587871,-0.093650659,0.02865341,0.100045995,0.171664019,1.000000004,
499,1,6,1,7,7,0,9.888888889,0.041666667,0.208333333,0.118217737,0.092776786,-0.179449731,0.047566405,0.115927946,0.165628886,0.463722488,0.230052553
